review_id,store_item_id,store_name,user_id,taste_match_rate,is_similar_user,satisfaction,has_text,review_text,has_photo,photo_count,receipt_verified,visit_day_type,visit_time,reported_wait_min,tone_type,mentioned_keywords
crotaco_review_0109,la_crotaco_03,칠리브라운 연무장,핫소스필수,84,TRUE,만족,TRUE,타코무드보다 덜 화려한데 맛 밸런스는 칠리브라운이 더 좋았음. 내 취향 기준으론 여기가 1위.,TRUE,1,TRUE,주말,점심,10,과몰입 추천형,원조 느낌
crotaco_review_0110,la_crotaco_03,칠리브라운 연무장,마요많으면탈락,92,TRUE,만족,TRUE,크로와상이 소스에 젖지 않고 끝까지 바삭한 게 좋았다. 필링도 짜기만 한 게 아니라 풍미 있음.,FALSE,0,FALSE,주말,아침,5,취향 저격 장문형,바삭함; 소스; 눅눅함; 짭짤함; 크로와상
crotaco_review_0111,la_crotaco_03,칠리브라운 연무장,토마토살사좋아,66,FALSE,불만족,FALSE,,FALSE,0,TRUE,평일,점심,20,텍스트 없음,
crotaco_review_0112,la_crotaco_03,칠리브라운 연무장,치즈늘어야함,79,TRUE,만족,TRUE,리뷰 수 적어서 고민했는데 완전 성공. 스모키한 고기 풍미가 좋고 살사가 산뜻해서 느끼하지 않았다.,FALSE,0,FALSE,평일,점심,5,마니아 극찬형,타코미트; 살사
crotaco_review_0113,la_crotaco_03,칠리브라운 연무장,겉바속촉파,43,FALSE,만족,TRUE,재방문 의사 있음!! 성수에서 점심으로 먹어도 괜찮은 크로타코.,TRUE,3,TRUE,주말,아침,10,흥분 극찬형,원조 느낌
crotaco_review_0114,la_crotaco_03,칠리브라운 연무장,크로와상바삭,81,TRUE,불만족,TRUE,맛은 괜찮은데 기대만큼 강렬하진 않았음. 화려한 치즈샷 원하면 다른 곳이 더 맞을 듯.,TRUE,1,TRUE,주말,저녁,15,반말 후기형,치즈
crotaco_review_0115,la_crotaco_03,칠리브라운 연무장,소스는적당히,66,FALSE,불만족,TRUE,위치가 살짝 애매해서 찾아가는 데 귀찮았다. 맛은 좋지만 접근성이 아쉬움.,FALSE,0,TRUE,주말,저녁,5,존댓말 정보형,
crotaco_review_0116,la_crotaco_03,칠리브라운 연무장,신메뉴탐험가,72,TRUE,만족,TRUE,치즈가 적당히 늘어나고 고기가 스모키해서 맛있다. 너무 달거나 느끼한 메뉴 싫어하면 여기.,FALSE,0,TRUE,주말,오후,15,마니아 극찬형,치즈; 타코미트
crotaco_review_0117,la_crotaco_04,엘파소 성수,사진찍고먹기,54,FALSE,만족,FALSE,,TRUE,1,FALSE,평일,점심,15,텍스트 없음,
crotaco_review_0118,la_crotaco_04,엘파소 성수,성수데이트러,68,FALSE,만족,TRUE,전문점이라 그런지 소스 밸런스가 안정적임. 크로와상이 눅눅해지기 전에 바로 먹으면 최고.,TRUE,2,TRUE,주말,아침,35,반말 후기형,소스; 눅눅함; 크로와상
crotaco_review_0119,la_crotaco_04,엘파소 성수,혼밥가능,35,FALSE,만족,TRUE,매콤짭짤한 음식 좋아하면 엘파소 괜찮음. 담백한 브런치 생각하면 안 됨.,TRUE,2,TRUE,평일,오전,30,흥분 극찬형,매콤함; 짭짤함
crotaco_review_0120,la_crotaco_04,엘파소 성수,매장분위기도봄,82,TRUE,만족,TRUE,메뉴 자체는 퓨전인데 맛은 꽤 진지함. 나는 이쪽이 좋았다.,TRUE,1,TRUE,주말,아침,20,반말 후기형,
crotaco_review_0121,la_crotaco_04,엘파소 성수,재고있나요,78,TRUE,만족,TRUE,성수에서 멕시칸 먹고 싶을 때 한 번쯤 추천. 크로타코도 잘 어울림.,TRUE,1,TRUE,평일,아침,25,흥분 극찬형,원조 느낌
crotaco_review_0122,la_crotaco_04,엘파소 성수,먹방친구,79,TRUE,만족,TRUE,크로와상은 바삭하고 안쪽은 치즈랑 고기가 묵직함. 점심으로 먹어도 충분히 배부르다.,TRUE,1,TRUE,평일,저녁,20,반말 후기형,바삭함; 치즈; 타코미트; 크로와상
crotaco_review_0123,la_crotaco_04,엘파소 성수,맛집킬러,49,FALSE,만족,TRUE,엘파소 성수는 원조 느낌 찾는 사람한테 맞을 듯. 맛이 깊다.,TRUE,1,TRUE,평일,아침,15,존댓말 정보형,원조 느낌
crotaco_review_0124,la_crotaco_04,엘파소 성수,배고프면예민,44,FALSE,만족,TRUE,겉은 바삭하고 안은 소스감 있어서 식감 대비가 좋다.,FALSE,0,FALSE,주말,저녁,15,흥분 극찬형,바삭함; 소스
crotaco_review_0125,la_crotaco_04,엘파소 성수,고수빼주세요,85,TRUE,만족,FALSE,,FALSE,0,TRUE,평일,점심,20,텍스트 없음,
crotaco_review_0126,la_crotaco_04,엘파소 성수,칠리러버,64,FALSE,불만족,FALSE,,TRUE,1,TRUE,주말,오전,25,텍스트 없음,
crotaco_review_0127,la_crotaco_04,엘파소 성수,타코한입,85,TRUE,만족,TRUE,치즈가 늘어나는 것도 좋지만 고기맛이 더 기억남. 여긴 맛으로 만족.,TRUE,1,TRUE,주말,오후,15,조건부 추천형,치즈; 타코미트
crotaco_review_0128,la_crotaco_04,엘파소 성수,식사대용가능,43,FALSE,만족,TRUE,고수 향이 있어서 호불호는 있겠지만 나는 완전 좋았음. 진짜 멕시칸 느낌.,TRUE,2,TRUE,평일,오후,25,반말 후기형,고수; 짭짤함; 원조 느낌
crotaco_review_0129,la_crotaco_04,엘파소 성수,출근전간식,80,TRUE,불만족,TRUE,크로와상이 소스 때문에 뒤쪽은 눅눅했다. 바로 먹었는데도 조금 아쉬움.,TRUE,3,FALSE,주말,아침,15,불만 장문형,소스; 눅눅함; 크로와상
crotaco_review_0130,la_crotaco_04,엘파소 성수,퇴근길픽업,84,TRUE,만족,TRUE,가격은 높은데 재료맛이 진해서 납득 가능. 타코 좋아하면 만족할 듯.,TRUE,1,TRUE,주말,아침,25,존댓말 정보형,가격; 원조 느낌
crotaco_review_0131,la_crotaco_04,엘파소 성수,고수가능,89,TRUE,만족,FALSE,,FALSE,0,FALSE,평일,오후,35,텍스트 없음,
crotaco_review_0132,la_crotaco_04,엘파소 성수,성수산책후,48,FALSE,만족,TRUE,전체적으로 진하고 묵직하다. 탄산이랑 먹으면 잘 맞음.,TRUE,3,TRUE,평일,아침,20,음슴체,
crotaco_review_0133,la_crotaco_04,엘파소 성수,성수기록자,75,TRUE,만족,TRUE,엘파소는 확실히 멕시칸 전문점 느낌이 남. 타코미트가 진하고 살사가 매콤해서 원조 음식 느낌이 제일 강함.,TRUE,2,FALSE,주말,오전,15,불만 토로형,타코미트; 살사; 매콤함; 원조 느낌
crotaco_review_0134,la_crotaco_04,엘파소 성수,크로기록자,55,FALSE,만족,TRUE,사진도 잘 나오지만 먹었을 때 만족감이 더 큼.,FALSE,0,TRUE,평일,오전,30,밈 섞인 리뷰형,비주얼
crotaco_review_0135,la_crotaco_04,엘파소 성수,성수먹보,74,TRUE,만족,FALSE,,TRUE,1,TRUE,주말,아침,15,텍스트 없음,
crotaco_review_0136,la_crotaco_04,엘파소 성수,타코감별러,96,TRUE,만족,TRUE,친구는 조금 맵다 했는데 나는 딱 좋았음. 매콤한 거 좋아하면 추천.,FALSE,0,FALSE,주말,점심,30,장문 후기형,매콤함
crotaco_review_0137,la_crotaco_04,엘파소 성수,치즈탐험가,95,TRUE,불만족,TRUE,가격이 꽤 높게 느껴졌다. 맛은 있지만 가볍게 먹을 메뉴는 아님.,FALSE,0,TRUE,주말,저녁,20,불만 토로형,가격
crotaco_review_0138,la_crotaco_04,엘파소 성수,치즈탐험가,41,FALSE,만족,TRUE,고수 가능자라면 만족할 확률 높음. 향이 메뉴를 살려준다.,FALSE,0,TRUE,주말,오전,20,반말 후기형,고수
crotaco_review_0139,la_crotaco_04,엘파소 성수,살사러버,54,FALSE,만족,TRUE,고수 향 괜찮으면 여기 추천. 풍미가 진해서 다른 크로타코보다 훨씬 음식다운 맛.,TRUE,3,TRUE,주말,오전,20,장문 후기형,고수; 원조 느낌
crotaco_review_0140,la_crotaco_04,엘파소 성수,크로탐험가,50,FALSE,만족,TRUE,소고기 풍미가 좋아서 크로와상 버터향이랑 잘 어울림.,FALSE,0,TRUE,주말,오후,25,조건부 추천형,타코미트; 크로와상
crotaco_review_0141,la_crotaco_04,엘파소 성수,치즈기록자,62,FALSE,만족,TRUE,고수 빼달라고 할 수 있어서 좋았다. 고수 빼도 맛 괜찮았음.,FALSE,0,TRUE,평일,점심,35,밈 섞인 리뷰형,고수
crotaco_review_0142,la_crotaco_04,엘파소 성수,크로탐험가,96,TRUE,만족,TRUE,치즈랑 살사가 과하지 않고 고기맛 중심이라 좋았음.,FALSE,0,TRUE,주말,아침,35,담담 평가형,치즈; 타코미트; 살사
crotaco_review_0143,la_crotaco_04,엘파소 성수,크로먹보,53,FALSE,만족,TRUE,타코 시즈닝이 약하지 않아서 좋았다. 프차랑은 확실히 다름.,TRUE,2,TRUE,주말,아침,15,불만 토로형,타코미트; 원조 느낌
crotaco_review_0144,la_crotaco_04,엘파소 성수,살사기록자,65,FALSE,불만족,TRUE,고수 향이 생각보다 강해서 힘들었음. 고수 못 먹으면 미리 빼달라고 해야 할 듯.,FALSE,0,TRUE,주말,저녁,35,음슴체,고수
crotaco_review_0145,la_crotaco_04,엘파소 성수,크로러버,38,FALSE,만족,TRUE,크로타코 중에서 제일 한 끼 식사 느낌. 포만감 있음.,TRUE,1,FALSE,주말,저녁,15,조건부 추천형,원조 느낌
crotaco_review_0146,la_crotaco_04,엘파소 성수,살사기록자,84,TRUE,불만족,TRUE,맛은 진한데 조금 무겁다. 크로와상에 타코미트까지 있으니 한 개 다 먹기 부담.,FALSE,0,FALSE,평일,오전,15,불만 토로형,타코미트; 크로와상; 원조 느낌
crotaco_review_0147,la_crotaco_04,엘파소 성수,크로러버,73,TRUE,만족,TRUE,"엘파소는 비주얼보다 맛의 밀도가 좋음. 고기, 치즈, 살사가 다 선명하다.",TRUE,1,TRUE,평일,저녁,20,음슴체,치즈; 타코미트; 살사; 비주얼
crotaco_review_0148,la_crotaco_04,엘파소 성수,성수러버,94,TRUE,만족,TRUE,바삭한 결과 촉촉한 필링 조합 좋음. 전문점다운 완성도.,TRUE,2,TRUE,주말,점심,15,담담 평가형,바삭함
crotaco_review_0149,la_crotaco_04,엘파소 성수,성수먹보,40,FALSE,만족,TRUE,가격만 빼면 꽤 완성도 높은 메뉴. 재방문 가능.,FALSE,0,TRUE,주말,아침,20,흥분 극찬형,가격
crotaco_review_0150,la_crotaco_04,엘파소 성수,크로감별러,82,TRUE,만족,TRUE,살사 산미랑 매콤함이 있어서 계속 먹게 됨. 기름짐도 덜 느껴졌다.,TRUE,1,TRUE,평일,오후,20,조건부 추천형,살사; 매콤함
crotaco_review_0151,la_crotaco_05,네온그릴,타코기록자,87,TRUE,불만족,TRUE,소스가 많아서 먹기 불편했다. 손에 다 묻고 크로와상도 무너짐ㅠ,TRUE,2,FALSE,주말,저녁,0,밈 섞인 리뷰형+표현강함,소스; 크로와상
crotaco_review_0152,la_crotaco_05,네온그릴,살사감별러,86,TRUE,만족,TRUE,웨이팅 없어서 바로 먹을 수 있는 게 장점. 성수에서 시간 없을 때 괜찮음.,TRUE,2,FALSE,주말,오전,0,밈 섞인 리뷰형,웨이팅
crotaco_review_0153,la_crotaco_05,네온그릴,치즈러버,56,FALSE,불만족,TRUE,토핑이 화려한데 기본 재료 맛은 약함. 재방문은 모르겠다.,TRUE,1,TRUE,주말,저녁,0,불만 장문형,
crotaco_review_0154,la_crotaco_05,네온그릴,크로먹보,66,FALSE,만족,TRUE,네온그릴은 비주얼이 강함. 과카몰리랑 할라피뇨 올라간 거 먹었는데 색감이 예뻐서 사진 잘 나옴 📸,TRUE,3,FALSE,평일,저녁,0,장문 후기형+표현강함,매콤함; 비주얼; 소스
crotaco_review_0155,la_crotaco_05,네온그릴,성수러버,67,FALSE,만족,FALSE,,TRUE,2,TRUE,평일,저녁,0,텍스트 없음,
crotaco_review_0156,la_crotaco_05,네온그릴,살사감별러,47,FALSE,만족,FALSE,,TRUE,3,TRUE,주말,오전,0,텍스트 없음,
crotaco_review_0157,la_crotaco_05,네온그릴,타코감별러,81,TRUE,만족,TRUE,"과카몰리, 치즈, 살사 조합은 실패하기 어렵다. 맛있음.",TRUE,1,TRUE,주말,오전,0,음슴체,치즈; 살사; 소스
crotaco_review_0158,la_crotaco_05,네온그릴,타코먹보,68,FALSE,만족,TRUE,성수에서 사진 찍고 가볍게 먹기 좋은 음식형 유행템.,TRUE,1,TRUE,주말,아침,0,담담 평가형,비주얼
crotaco_review_0159,la_crotaco_05,네온그릴,크로탐험가,83,TRUE,만족,TRUE,한입 먹으면 소스가 확 느껴짐. 강한 맛 좋아하면 괜찮아.,TRUE,3,FALSE,평일,아침,0,존댓말 정보형,소스
crotaco_review_0160,la_crotaco_05,네온그릴,치즈러버,93,TRUE,만족,TRUE,짭짤하고 매콤해서 콜라랑 잘 맞음. 간단한 식사로 가능.,TRUE,2,TRUE,평일,오전,0,불만 토로형,매콤함; 짭짤함
crotaco_review_0161,la_crotaco_05,네온그릴,사진부터찍음,49,FALSE,만족,TRUE,웨이팅 없는 게 진짜 큼. 유명한 곳 줄 보고 여기 왔는데 만족.,TRUE,1,TRUE,주말,오후,0,조건부 추천형,웨이팅; 짭짤함
crotaco_review_0162,la_crotaco_05,네온그릴,타코탐험가,58,FALSE,만족,TRUE,크로와상 결은 조금 약하지만 소스 조합이 재밌어서 만족.,TRUE,3,TRUE,평일,오전,0,짧은 현실형,바삭함; 소스; 크로와상
crotaco_review_0163,la_crotaco_05,네온그릴,살사먹보,37,FALSE,만족,TRUE,패키지가 예쁘고 손에 들고 먹기 편함. 친구랑 하나씩 사서 먹기 좋았다.,TRUE,1,TRUE,주말,오후,0,짧은 현실형,비주얼
crotaco_review_0164,la_crotaco_05,네온그릴,타코감별러,38,FALSE,만족,TRUE,기본 크로타코라기보단 토핑 많은 퓨전 샌드 느낌. 그걸 알고 가면 꽤 만족.,TRUE,1,TRUE,평일,저녁,0,음슴체,원조 느낌
crotaco_review_0165,la_crotaco_05,네온그릴,치즈탐험가,56,FALSE,만족,TRUE,치폴레 마요가 진해서 맛이 확 남음. 소스 강한 메뉴 좋아하면 추천.,TRUE,1,TRUE,주말,오후,0,존댓말 정보형,소스
crotaco_review_0166,la_crotaco_05,네온그릴,성수감별러,89,TRUE,만족,TRUE,맛이 아주 깊진 않지만 먹는 재미가 있다. 토핑 많은 거 좋아하면 만족.,FALSE,0,TRUE,주말,오전,0,장문 후기형,
crotaco_review_0167,la_crotaco_05,네온그릴,크로기록자,38,FALSE,만족,TRUE,소스가 많아도 바로 먹으니 눅눅함은 크게 못 느꼈다.,TRUE,3,TRUE,평일,오후,0,짧은 현실형,소스; 눅눅함
crotaco_review_0168,la_crotaco_05,네온그릴,살사탐험가,51,FALSE,불만족,TRUE,크로와상이 소스 때문에 빨리 눅눅해짐. 바삭한 식감 기대하면 아쉬울 듯.,TRUE,1,TRUE,주말,오후,0,기대 대비 아쉬움형,바삭함; 소스; 눅눅함; 크로와상
crotaco_review_0169,la_crotaco_05,네온그릴,성수기록자,75,TRUE,만족,TRUE,치즈랑 소스가 풍부해서 한입이 꽉 찬다. 배도 꽤 부름.,TRUE,2,FALSE,평일,아침,0,불만 토로형,치즈; 소스
crotaco_review_0170,la_crotaco_05,네온그릴,살사기록자,38,FALSE,만족,TRUE,기본 타코맛보다는 네온그릴식 소스맛이 강함. 나는 이게 좋았다.,TRUE,3,TRUE,평일,점심,0,흥분 극찬형,소스; 원조 느낌
crotaco_review_0171,la_crotaco_05,네온그릴,크로감별러,66,FALSE,만족,FALSE,,FALSE,0,TRUE,주말,아침,0,텍스트 없음,
crotaco_review_0172,la_crotaco_05,네온그릴,치즈기록자,69,FALSE,만족,TRUE,토핑 고르는 재미가 있음. 기본보다 치폴레 마요 들어간 버전이 더 맛있었다.,TRUE,3,TRUE,주말,아침,0,음슴체,소스
crotaco_review_0173,la_crotaco_05,네온그릴,크로먹보,75,TRUE,만족,TRUE,패키지가 귀엽고 메뉴가 신기해서 친구한테 추천하기 좋음.,TRUE,2,TRUE,평일,오후,0,존댓말 정보형,비주얼
crotaco_review_0174,la_crotaco_05,네온그릴,성수러버,51,FALSE,만족,FALSE,,TRUE,4,FALSE,평일,오전,0,텍스트 없음,
crotaco_review_0175,la_crotaco_05,네온그릴,치즈기록자,79,TRUE,만족,TRUE,매운 소스 좋아하는 나한텐 괜찮았음. 고수 없는 버전도 있어서 편했다.,FALSE,0,FALSE,주말,오전,0,불만 토로형,매콤함; 고수; 소스
crotaco_review_0176,la_crotaco_05,네온그릴,타코러버,95,TRUE,만족,TRUE,토핑이 화려해서 저장 욕구 생김. 맛도 그럭저럭 괜찮음.,TRUE,3,TRUE,평일,아침,0,존댓말 정보형,
crotaco_review_0177,la_crotaco_05,네온그릴,크로먹보,75,TRUE,불만족,FALSE,,TRUE,1,FALSE,주말,아침,0,텍스트 없음,
crotaco_review_0178,la_crotaco_05,네온그릴,타코탐험가,73,TRUE,불만족,TRUE,사진은 진짜 잘 나오는데 기본 크로타코 맛은 약함. 소스랑 토핑이 너무 앞선다.,TRUE,2,TRUE,주말,저녁,0,담담 평가형,비주얼; 소스; 짭짤함; 원조 느낌
crotaco_review_0179,la_crotaco_05,네온그릴,성수기록자,56,FALSE,만족,TRUE,할라피뇨 소스가 느끼함을 잡아줘서 좋았음. 매운 거 좋아하면 괜찮다.,TRUE,2,TRUE,주말,아침,0,장문 후기형,매콤함; 소스
crotaco_review_0180,la_crotaco_05,네온그릴,타코먹보,93,TRUE,만족,TRUE,비주얼형 매장이라 기대 낮췄는데 생각보다 먹을 만했다.,TRUE,1,FALSE,주말,오후,0,밈 섞인 리뷰형,비주얼
crotaco_review_0181,la_crotaco_05,네온그릴,치즈기록자,86,TRUE,만족,TRUE,네온그릴은 분위기랑 메뉴가 잘 맞음. 성수 캐주얼 다이닝 느낌 제대로.,TRUE,1,TRUE,주말,저녁,0,밈 섞인 리뷰형,
crotaco_review_0182,la_crotaco_05,네온그릴,크로먹보,95,TRUE,만족,TRUE,과카몰리 추가한 게 신의 한 수. 크리미하고 고소해서 치즈랑 잘 맞았다.,TRUE,2,TRUE,평일,아침,0,존댓말 정보형,치즈; 소스
crotaco_review_0183,la_crotaco_05,네온그릴,크로탐험가,60,FALSE,만족,TRUE,사진용일 줄 알았는데 생각보다 맛도 괜찮았다. 달달한 유행템보다 이런 게 좋음.,TRUE,1,FALSE,주말,점심,0,반말 후기형,웨이팅; 비주얼
crotaco_review_0184,la_crotaco_05,네온그릴,치즈감별러,47,FALSE,만족,TRUE,포장도 깔끔해서 들고 다니기 편했다. 단면도 예쁨.,TRUE,1,TRUE,평일,저녁,0,짧은 현실형,비주얼
crotaco_review_0185,la_crotaco_05,네온그릴,타코탐험가,63,FALSE,불만족,TRUE,할라피뇨 소스가 생각보다 매웠다. 매운 거 약하면 조심.,TRUE,1,TRUE,주말,오전,0,음슴체,매콤함; 소스
crotaco_review_0186,la_crotaco_05,네온그릴,성수러버,85,TRUE,불만족,TRUE,맛이 산만함. 토핑 많은 건 좋은데 메뉴 정체성이 흐려지는 느낌.,TRUE,2,FALSE,평일,저녁,0,기대 대비 아쉬움형,
crotaco_review_0187,la_crotaco_05,네온그릴,타코기록자,72,TRUE,불만족,FALSE,,TRUE,2,FALSE,주말,오전,0,텍스트 없음,
crotaco_review_0188,la_crotaco_05,네온그릴,타코기록자,85,TRUE,만족,TRUE,대기 없고 비주얼 좋고 맛도 평균 이상. 유행템 가볍게 먹기엔 괜찮다.,TRUE,1,TRUE,평일,아침,0,담담 평가형,웨이팅; 비주얼
