review_id,store_item_id,store_name,user_id,taste_match_rate,is_similar_user,satisfaction,has_text,review_text,has_photo,photo_count,receipt_verified,visit_day_type,visit_time,reported_wait_min,tone_type,mentioned_keywords
bangkok_review_0104,bangkok_roti_03,버터문 연무장,기름기주의,88,TRUE,만족,TRUE,튀김류인데 입에 기름이 남지 않아서 좋았다. 커피 없이도 끝까지 먹을 수 있었음.,FALSE,0,FALSE,주말,점심,15,과몰입 추천형,기름짐
bangkok_review_0105,bangkok_roti_03,버터문 연무장,원조맛찾음,95,TRUE,만족,TRUE,여긴 로띠튀김을 너무 과하게 달게 안 만든 게 좋다. 버터 풍미랑 바나나 단맛이 균형 잡혀 있음.,FALSE,0,TRUE,주말,오후,10,과몰입 추천형,바나나; 단맛; 버터
bangkok_review_0106,bangkok_roti_03,버터문 연무장,사진보다맛,63,FALSE,만족,TRUE,바삭하게 부서지는 겉이랑 촉촉한 속 조합 좋음. 식어도 꽤 괜찮았다.,FALSE,0,FALSE,평일,아침,20,취향 저격 장문형,바삭함
bangkok_review_0107,bangkok_roti_03,버터문 연무장,패키지수집가,73,TRUE,만족,TRUE,웨이팅 짧고 맛은 진짜 알참. 조용히 입소문 날 것 같은 메뉴.,TRUE,3,TRUE,평일,저녁,20,마니아 극찬형,웨이팅
bangkok_review_0108,bangkok_roti_03,버터문 연무장,매운거말고단거,36,FALSE,불만족,FALSE,,TRUE,1,TRUE,평일,저녁,0,텍스트 없음,
bangkok_review_0109,bangkok_roti_04,타이테이블 성수,크림보다필링,48,FALSE,만족,TRUE,단맛이 강하지만 방향성이 명확해서 좋다. 그냥 단 튀김이 아니라 로띠맛.,TRUE,2,TRUE,평일,아침,20,밈 섞인 리뷰형,단맛
bangkok_review_0110,bangkok_roti_04,타이테이블 성수,바나나로세계정복,45,FALSE,만족,TRUE,원조 로띠 맛을 기대했는데 꽤 만족. 연유가 달고 버터향이 고소해서 여행 간 느낌 남 ✨,TRUE,1,TRUE,평일,점심,10,흥분 극찬형+표현강함,연유; 단맛; 버터; 원조 느낌
bangkok_review_0111,bangkok_roti_04,타이테이블 성수,먹는게남는거,51,FALSE,만족,FALSE,,TRUE,1,TRUE,평일,점심,20,텍스트 없음,
bangkok_review_0112,bangkok_roti_04,타이테이블 성수,맛집킬러,88,TRUE,만족,TRUE,연유 향이 진해서 좋았고 튀김옷도 눅눅하지 않았음. 만족.,FALSE,0,TRUE,주말,오후,25,흥분 극찬형,연유; 눅눅함
bangkok_review_0113,bangkok_roti_04,타이테이블 성수,후기남김,65,FALSE,불만족,TRUE,튀김옷이 바삭하긴 한데 먹고 나서 속이 살짝 부담스러웠다.,FALSE,0,TRUE,주말,아침,15,기대 대비 아쉬움형,바삭함
bangkok_review_0114,bangkok_roti_04,타이테이블 성수,튀김러버,86,TRUE,만족,TRUE,먹자마자 향이 확 올라옴. 호불호는 있겠지만 나는 이런 진한 맛 좋아함.,TRUE,1,TRUE,평일,오전,10,조건부 추천형,
bangkok_review_0115,bangkok_roti_04,타이테이블 성수,간식은따뜻할때,82,TRUE,만족,TRUE,시나몬 괜찮으면 여기 꽤 안전한 선택. 전체적으로 완성도가 높다.,FALSE,0,TRUE,평일,오전,25,짧은 현실형,시나몬
bangkok_review_0116,bangkok_roti_04,타이테이블 성수,방콕감성좋아,94,TRUE,만족,TRUE,전문점이라 그런지 소스랑 필링 조합이 안정적이었다. 재방문 가능.,FALSE,0,TRUE,주말,오후,15,흥분 극찬형,소스
bangkok_review_0117,bangkok_roti_04,타이테이블 성수,연유콸콸,74,TRUE,만족,TRUE,겉은 바삭하고 속은 촉촉함. 전문점답게 필링 밸런스가 안정적이다.,TRUE,1,TRUE,주말,아침,30,흥분 극찬형,바삭함
bangkok_review_0118,bangkok_roti_04,타이테이블 성수,소스는적당히,66,FALSE,만족,FALSE,,TRUE,1,TRUE,주말,오전,15,텍스트 없음,
bangkok_review_0119,bangkok_roti_04,타이테이블 성수,쿠키말고튀김,90,TRUE,불만족,TRUE,시나몬 향이 나한텐 너무 강했음. 바나나 로띠를 기대했는데 향신료가 먼저 느껴졌다.,FALSE,0,FALSE,평일,점심,10,반말 후기형,바나나; 시나몬
bangkok_review_0120,bangkok_roti_04,타이테이블 성수,바삭후기,57,FALSE,만족,TRUE,따뜻하게 먹으니 훨씬 맛있다. 포장보다 매장에서 바로 먹는 거 추천!,FALSE,0,FALSE,주말,저녁,15,조건부 추천형,
bangkok_review_0121,bangkok_roti_04,타이테이블 성수,오픈런못함,67,FALSE,만족,FALSE,,FALSE,0,TRUE,주말,오후,25,텍스트 없음,
bangkok_review_0122,bangkok_roti_04,타이테이블 성수,노란필링좋아,82,TRUE,만족,TRUE,시나몬 향 좋아하는 사람은 여기 추천. 향이 은은한 수준은 아니고 꽤 존재감 있음.,FALSE,0,TRUE,주말,아침,30,불만 토로형,시나몬
bangkok_review_0123,bangkok_roti_04,타이테이블 성수,방콕그리움,49,FALSE,만족,TRUE,가격은 좀 있지만 재료맛이 진해서 납득. 달고 기름진데 그게 로띠 매력.,FALSE,0,TRUE,주말,아침,30,반말 후기형,단맛; 기름짐; 가격
bangkok_review_0124,bangkok_roti_04,타이테이블 성수,성수디저트메이트,72,TRUE,불만족,TRUE,원조 느낌은 알겠는데 내 입엔 너무 묵직했다. 달고 기름지고 향도 강함.,TRUE,2,TRUE,평일,오전,25,담담 평가형,단맛; 기름짐; 원조 느낌
bangkok_review_0125,bangkok_roti_04,타이테이블 성수,따끈하면합격,56,FALSE,만족,TRUE,기본기가 좋은 느낌. 유행템처럼 생겼는데 맛은 꽤 전통 간식 쪽에 가까움.,TRUE,1,TRUE,주말,아침,15,반말 후기형,
bangkok_review_0126,bangkok_roti_04,타이테이블 성수,기름냄새민감,48,FALSE,불만족,TRUE,맛은 진한데 기름짐도 진함. 반 개 먹을 땐 좋은데 하나 다 먹기엔 무겁다.,TRUE,1,TRUE,평일,아침,20,불만 장문형,기름짐
bangkok_review_0127,bangkok_roti_04,타이테이블 성수,단맛조절필요,50,FALSE,만족,TRUE,기름진 편이긴 한데 맛있게 기름짐ㅋㅋ 이 메뉴는 어느 정도 그래야 한다고 봄.,TRUE,1,TRUE,평일,저녁,15,반말 후기형+표현강함,기름짐
bangkok_review_0128,bangkok_roti_04,타이테이블 성수,반갈했음,79,TRUE,만족,TRUE,한입 먹자마자 방콕 야시장 생각났다. 이런 재현력은 좋음.,TRUE,1,TRUE,평일,아침,10,존댓말 정보형,원조 느낌
bangkok_review_0129,bangkok_roti_04,타이테이블 성수,오늘의디저트,76,TRUE,만족,TRUE,태국 디저트 전문점이라 그런지 풍미가 진하다. 튀김옷도 바삭하고 안쪽 바나나가 제대로 익어 있음.,FALSE,0,FALSE,주말,저녁,10,흥분 극찬형,바삭함; 바나나; 원조 느낌
bangkok_review_0130,bangkok_roti_04,타이테이블 성수,바나나한입,85,TRUE,만족,TRUE,바나나가 많이 들어있어서 좋았음. 소스만 많은 메뉴가 아니라서 만족.,FALSE,0,FALSE,주말,오전,25,밈 섞인 리뷰형,바나나; 소스
bangkok_review_0131,bangkok_roti_04,타이테이블 성수,로띠탐험가,92,TRUE,만족,TRUE,튀김옷이 바삭한데 안쪽은 촉촉해서 좋다. 원조 로띠를 잘 변형한 느낌.,FALSE,0,TRUE,평일,점심,25,반말 후기형,바삭함; 원조 느낌
bangkok_review_0132,bangkok_roti_04,타이테이블 성수,맛의기록,69,FALSE,만족,TRUE,"타이테이블은 원조 로띠 느낌이 제일 강함. 바나나랑 연유, 시나몬 향이 확실해서 방콕 길거리 간식 생각났다.",TRUE,1,TRUE,주말,아침,30,반말 후기형,바나나; 연유; 시나몬; 원조 느낌
bangkok_review_0133,bangkok_roti_04,타이테이블 성수,카페디저트러,76,TRUE,만족,FALSE,,TRUE,2,TRUE,평일,오후,20,텍스트 없음,
bangkok_review_0134,bangkok_roti_04,타이테이블 성수,내돈내산러,80,TRUE,만족,TRUE,시나몬이 호불호 있을 수 있지만 나는 좋았음. 바나나랑 잘 어울림.,TRUE,3,TRUE,평일,오후,10,음슴체,바나나; 시나몬
bangkok_review_0135,bangkok_roti_04,타이테이블 성수,먹고나서말함,43,FALSE,만족,TRUE,로띠튀김 중에서 제일 태국 느낌이 나는 곳. 여행 감성 원하면 추천.,TRUE,1,TRUE,주말,아침,20,존댓말 정보형,원조 느낌
bangkok_review_0136,bangkok_roti_04,타이테이블 성수,바삭한날,89,TRUE,불만족,TRUE,가격이 조금 부담스럽다. 맛은 있는데 가볍게 사 먹기엔 비싼 느낌.,FALSE,0,FALSE,주말,저녁,15,존댓말 정보형,가격
bangkok_review_0137,bangkok_roti_04,타이테이블 성수,커피없이못먹음,69,FALSE,만족,TRUE,"타이테이블은 맛이 선명함. 바나나, 연유, 버터가 다 따로 느껴진다.",FALSE,0,TRUE,평일,아침,15,음슴체,바나나; 연유; 버터
bangkok_review_0138,bangkok_roti_04,타이테이블 성수,필링많이파,75,TRUE,만족,TRUE,맛이 묵직하고 달콤해서 하나 먹으면 꽤 든든함. 가벼운 디저트보다는 제대로 된 간식 느낌.,FALSE,0,TRUE,주말,오전,10,밈 섞인 리뷰형,단맛
bangkok_review_0139,bangkok_roti_04,타이테이블 성수,연유먹보,61,FALSE,만족,FALSE,,TRUE,1,TRUE,평일,오전,25,텍스트 없음,
bangkok_review_0140,bangkok_roti_04,타이테이블 성수,성수기록자,40,FALSE,만족,TRUE,식감도 맛도 묵직해서 디저트 하나로 꽤 배부름. 커피랑 먹으면 좋음 ☕,TRUE,1,TRUE,평일,아침,15,담담 평가형+표현강함,
bangkok_review_0141,bangkok_roti_05,포스터키친,바삭러버,51,FALSE,불만족,TRUE,사진은 진짜 예쁜데 기본 로띠튀김 맛은 약함. 소스랑 토핑이 너무 앞서는 느낌.,TRUE,4,TRUE,주말,오전,0,음슴체,비주얼; 소스; 토핑
bangkok_review_0142,bangkok_roti_05,포스터키친,방콕탐험가,41,FALSE,만족,FALSE,,TRUE,1,TRUE,주말,점심,0,텍스트 없음,
bangkok_review_0143,bangkok_roti_05,포스터키친,성수러버,41,FALSE,만족,TRUE,비주얼 점수 포함하면 꽤 괜찮은 선택지. 맛만 보면 평범할 수도.,TRUE,4,TRUE,평일,점심,0,조건부 추천형,비주얼; 무난함
bangkok_review_0144,bangkok_roti_05,포스터키친,로띠기록자,67,FALSE,만족,TRUE,포스터키친은 기본기보다 연출이 강한 곳. 그래도 가끔 이런 디저트 먹고 싶음.,TRUE,4,TRUE,평일,점심,0,반말 후기형,
bangkok_review_0145,bangkok_roti_05,포스터키친,바삭먹보,56,FALSE,만족,TRUE,바삭함은 엄청 강하진 않은데 토핑이 다양해서 먹는 재미가 있음.,TRUE,2,TRUE,평일,저녁,0,음슴체,바삭함; 토핑
bangkok_review_0146,bangkok_roti_05,포스터키친,바삭먹보,93,TRUE,만족,TRUE,인스타 감성만 있는 줄 알았는데 생각보다 괜찮음. 대기 없는 것도 플러스.,FALSE,0,TRUE,주말,아침,0,담담 평가형,웨이팅
bangkok_review_0147,bangkok_roti_05,포스터키친,방콕기록자,83,TRUE,만족,TRUE,포스터키친은 비주얼이 강함. 초코 드리즐 올라간 거 먹었는데 사진이 진짜 잘 나옴 📸,TRUE,2,TRUE,평일,오후,0,담담 평가형+표현강함,비주얼; 소스; 토핑
bangkok_review_0148,bangkok_roti_05,포스터키친,방콕먹보,90,TRUE,만족,FALSE,,TRUE,2,TRUE,주말,아침,0,텍스트 없음,
bangkok_review_0149,bangkok_roti_05,포스터키친,로띠탐험가,80,TRUE,만족,TRUE,웨이팅 없어서 바로 샀고 패키지도 예쁨. 선물용으로는 여기 괜찮아 보인다.,FALSE,0,TRUE,주말,오후,0,반말 후기형,웨이팅; 비주얼
bangkok_review_0150,bangkok_roti_05,포스터키친,바삭감별러,92,TRUE,만족,TRUE,예쁘고 달고 부드럽다. 딱 그런 메뉴를 기대하면 실패 안 함.,TRUE,2,TRUE,평일,점심,0,불만 토로형,단맛
bangkok_review_0151,bangkok_roti_05,포스터키친,연유감별러,42,FALSE,만족,TRUE,비주얼 보고 갔는데 맛도 평균 이상. 특히 코코넛 토핑이 바삭해서 좋았다.,TRUE,1,TRUE,주말,점심,0,짧은 현실형,바삭함; 비주얼; 토핑
bangkok_review_0152,bangkok_roti_05,포스터키친,사진부터찍음,81,TRUE,만족,TRUE,토핑 많은 거 좋아해서 만족. 기본 방콕 로띠튀김과는 다른 매력.,FALSE,0,FALSE,주말,아침,0,흥분 극찬형,토핑; 원조 느낌
bangkok_review_0153,bangkok_roti_05,포스터키친,바삭러버,41,FALSE,만족,TRUE,튀김옷이 조금 부드러운 편인데 소스랑 같이 먹으니 괜찮았다.,TRUE,2,TRUE,주말,오전,0,존댓말 정보형,소스
bangkok_review_0154,bangkok_roti_05,포스터키친,방콕감별러,93,TRUE,만족,FALSE,,TRUE,4,TRUE,평일,아침,0,텍스트 없음,
bangkok_review_0155,bangkok_roti_05,포스터키친,성수러버,60,FALSE,만족,TRUE,패키지 때문에 저장했다가 갔는데 실제로도 귀여움. 사진 찍는 재미 인정.,TRUE,2,TRUE,주말,점심,0,조건부 추천형,비주얼
bangkok_review_0156,bangkok_roti_05,포스터키친,로띠탐험가,37,FALSE,만족,FALSE,,TRUE,1,TRUE,주말,오후,0,텍스트 없음,
bangkok_review_0157,bangkok_roti_05,포스터키친,연유감별러,78,TRUE,만족,TRUE,기본 로띠튀김이라기보다 디저트샵식 변형 메뉴 느낌. 그걸 알고 가면 만족.,FALSE,0,FALSE,평일,오후,0,불만 토로형,
bangkok_review_0158,bangkok_roti_05,포스터키친,연유먹보,63,FALSE,불만족,FALSE,,TRUE,3,TRUE,주말,점심,0,텍스트 없음,
bangkok_review_0159,bangkok_roti_05,포스터키친,바삭감별러,47,FALSE,만족,TRUE,코코넛 토핑 있는 거 먹었는데 오독한 식감이 추가돼서 좋았음.,TRUE,2,FALSE,평일,오후,0,음슴체,토핑
bangkok_review_0160,bangkok_roti_05,포스터키친,방콕감별러,65,FALSE,불만족,TRUE,비주얼은 인정. 근데 맛은 예상 가능한 달달한 디저트라 재방문은 모르겠다.,FALSE,0,TRUE,주말,오후,0,반말 후기형,단맛; 비주얼
bangkok_review_0161,bangkok_roti_05,포스터키친,바삭탐험가,82,TRUE,불만족,TRUE,패키지값이 큰 느낌. 사진 찍고 나면 맛은 좀 평범하다.,TRUE,4,FALSE,평일,오전,0,불만 장문형,비주얼; 무난함
bangkok_review_0162,bangkok_roti_05,포스터키친,바삭감별러,76,TRUE,불만족,TRUE,튀김이 눅눅해서 아쉬웠음. 소스가 많다 보니 바삭함이 금방 사라진다.,TRUE,1,TRUE,주말,오전,0,불만 토로형,바삭함; 소스; 눅눅함
bangkok_review_0163,bangkok_roti_05,포스터키친,바삭기록자,88,TRUE,만족,TRUE,웨이팅 없는 유행템이라 좋음. 성수에서 시간 없을 때 들르기 좋다.,TRUE,1,TRUE,주말,아침,0,담담 평가형,웨이팅
bangkok_review_0164,bangkok_roti_05,포스터키친,연유먹보,59,FALSE,만족,TRUE,사진용인 줄 알았는데 생각보다 맛있었다. 단맛 강한 거 괜찮으면 만족할 듯.,TRUE,3,FALSE,평일,아침,0,존댓말 정보형,웨이팅; 단맛; 비주얼
bangkok_review_0165,bangkok_roti_05,포스터키친,로띠러버,39,FALSE,만족,TRUE,포장 디자인이 귀엽고 단면도 예쁨. 성수 감성 디저트로는 충분히 성공.,TRUE,2,TRUE,평일,오전,0,불만 토로형,비주얼
bangkok_review_0166,bangkok_roti_05,포스터키친,바삭탐험가,50,FALSE,만족,TRUE,코코넛이 들어간 버전은 식감이 더 살아서 좋았다. 기본보다 이쪽 추천.,TRUE,1,TRUE,주말,오후,0,조건부 추천형,토핑
bangkok_review_0167,bangkok_roti_05,포스터키친,성수감별러,91,TRUE,만족,TRUE,전체적으로 달달한 파티 느낌. 친구 생일 간식으로 사가기 좋을 듯.,FALSE,0,TRUE,주말,오후,0,조건부 추천형,단맛
bangkok_review_0168,bangkok_roti_05,포스터키친,로띠탐험가,93,TRUE,만족,TRUE,바나나랑 카라멜 좋아하면 무난하게 좋아할 맛. 난 만족!,FALSE,0,TRUE,평일,오전,0,불만 토로형,바나나; 카라멜; 무난함
bangkok_review_0169,bangkok_roti_05,포스터키친,성수먹보,68,FALSE,만족,FALSE,,TRUE,4,FALSE,평일,점심,0,텍스트 없음,
bangkok_review_0170,bangkok_roti_05,포스터키친,방콕감별러,77,TRUE,불만족,TRUE,기본맛이 약해서 아쉬웠다. 바나나나 연유보다 초코맛이 더 세게 남음.,TRUE,3,TRUE,주말,점심,0,존댓말 정보형,바나나; 연유; 토핑
bangkok_review_0171,bangkok_roti_05,포스터키친,방콕감별러,40,FALSE,만족,TRUE,바나나 필링이랑 초코가 잘 어울렸다. 아이들이 좋아할 것 같은 맛.,FALSE,0,FALSE,주말,오후,0,밈 섞인 리뷰형,바나나; 토핑
bangkok_review_0172,bangkok_roti_05,포스터키친,성수감별러,89,TRUE,만족,TRUE,초코 드리즐이 생각보다 바나나랑 잘 맞았다. 달지만 맛있게 단맛.,FALSE,0,TRUE,주말,오전,0,장문 후기형,바나나; 단맛; 소스; 토핑
bangkok_review_0173,bangkok_roti_05,포스터키친,연유탐험가,39,FALSE,만족,TRUE,사진 찍고 바로 먹으면 괜찮음. 오래 두면 눅눅해질 것 같긴 하다.,TRUE,3,TRUE,평일,오후,0,짧은 현실형,비주얼; 눅눅함
bangkok_review_0174,bangkok_roti_05,포스터키친,방콕먹보,80,TRUE,불만족,TRUE,소스 때문에 손이 너무 끈적거림. 먹기 편한 디저트는 아니었음.,TRUE,1,TRUE,주말,오후,0,기대 대비 아쉬움형,소스
bangkok_review_0175,bangkok_roti_05,포스터키친,로띠러버,75,TRUE,불만족,TRUE,너무 달아요… 초코에 카라멜까지 있으니 한입은 좋은데 금방 물림ㅠ,TRUE,2,FALSE,평일,아침,0,조건부 추천형+표현강함,카라멜; 단맛; 토핑
bangkok_review_0176,bangkok_roti_05,포스터키친,로띠감별러,39,FALSE,만족,TRUE,맛이 다양해서 고르는 재미가 큼. 난 솔티카라멜 계열이 제일 나았음.,FALSE,0,TRUE,주말,오전,0,장문 후기형,카라멜
